opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,Cycle
USJ0JACE,Violet Mclelland,GTX Plus Basic,Massive Dynamic,Won,12/14/2017,12/16/2017,960,2.00
2SMQAWOA,Boris Faz,GTX Plus Pro,Zotware,Won,12/15/2017,12/30/2017,6469,15.00
TOJ902PF,Daniell Hammack,GTX Plus Basic,Bioholding,Engaging,12/15/2017,12/31/2017,0,16.00
JAYXM4QB,Maureen Marcano,GTX Plus Basic,Cheers,Won,12/15/2017,12/19/2017,914,4.00
NW5CPPIV,Versie Hillebrand,MG Advanced,Funholding,Lost,12/15/2017,12/26/2017,0,11.00
J5BCAQ1Z,Zane Levy,GTX Basic,Bioplex,Engaging,12/15/2017,12/31/2017,0,16.00
8LFA54EQ,Rosalina Dieter,MG Special,Newex,Lost,12/16/2017,12/21/2017,0,5.00
19MLD9YF,Rosalina Dieter,MG Advanced,J-Texon,Won,12/16/2017,12/24/2017,3379,8.00
PLQ50D2O,Anna Snelling,MG Advanced,Domzoom,Won,12/17/2017,12/26/2017,3240,9.00
3VPQNW5Y,James Ascencio,GTX Plus Basic,Cheers,Won,12/17/2017,12/31/2017,1007,14.00
RTWE19SU,Kary Hendrixson,GTXPro,Conecom,Engaging,12/17/2017,12/31/2017,0,14.00
FXYOCA0G,Markita Hansen,MG Special,J-Texon,Won,12/17/2017,12/28/2017,54,11.00
SK30SEKS,Rosalina Dieter,MG Special,Golddex,Won,12/17/2017,12/25/2017,49,8.00
Q30OVFCZ,Vicki Laflamme,GTX Plus Basic,Sonron,Lost,12/17/2017,12/31/2017,0,14.00
T6MPH7JC,Violet Mclelland,MG Special,,Engaging,12/17/2017,12/31/2017,0,14.00
T1GPPZXH,Violet Mclelland,MG Special,Konex,Won,12/17/2017,12/24/2017,55,7.00
WL31FAI3,Zane Levy,GTXPro,Blackzim,Won,12/17/2017,12/26/2017,5196,9.00
6SNUFVQP,Anna Snelling,MG Special,Rundofase,Won,12/18/2017,12/31/2017,54,13.00
5U83YWZB,Elease Gluck,GTXPro,Doncon,Won,12/18/2017,12/26/2017,4953,8.00
ZFXYBJEY,Wilburn Farren,MG Advanced,Zotware,Won,12/18/2017,12/24/2017,3155,6.00
NGTVHTFH,Boris Faz,GTXPro,,Engaging,12/19/2017,12/31/2017,0,12.00
OHAARANW,Darcel Schlecht,GTXPro,Bioholding,Lost,12/19/2017,12/30/2017,0,11.00
6GBGF19R,Rosie Papadopoulos,GTXPro,Plussunin,Won,12/19/2017,12/30/2017,4566,11.00
5XADPM6R,Versie Hillebrand,MG Special,Bioholding,Won,12/19/2017,12/28/2017,58,9.00
YZX90X8X,Wilburn Farren,GTXPro,Umbrella Corporation,Won,12/19/2017,12/28/2017,4315,9.00
CNL7PCYU,Donn Cantrell,MG Advanced,Xx-zobam,Lost,12/20/2017,12/28/2017,0,8.00
HB740BLB,Hayden Neloms,MG Special,Silis,Engaging,12/20/2017,12/31/2017,0,11.00
9M88QXFW,Rosie Papadopoulos,GTXPro,Vehement Capital Partners,Won,12/20/2017,12/29/2017,5574,9.00
HCQK8NQ8,Wilburn Farren,GTX Plus Basic,,Engaging,12/20/2017,12/31/2017,0,11.00
RDHTQLNI,Cassey Cress,GTX Plus Pro,,Engaging,12/21/2017,12/31/2017,0,10.00
B50N6RL3,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,12/21/2017,12/30/2017,3494,9.00
HLXSEMXV,Kami Bicknell,MG Special,Doncon,Won,12/21/2017,12/28/2017,50,7.00
MPMG4JTY,Vicki Laflamme,MG Special,Hottechi,Won,12/21/2017,12/28/2017,61,7.00
DB801ISB,Elease Gluck,MG Special,,Engaging,12/22/2017,12/31/2017,0,9.00
8QJHJXY0,Kary Hendrixson,MG Special,Sunnamplex,Lost,12/22/2017,12/31/2017,0,9.00
MSN4ZNU6,Violet Mclelland,MG Advanced,Betasoloin,Won,12/22/2017,12/28/2017,3673,6.00
3MXS2HRE,Cassey Cress,GTX Basic,Ganjaflex,Won,12/23/2017,12/31/2017,576,8.00
1YBATFAY,James Ascencio,GTX Basic,Singletechno,Won,12/24/2017,12/26/2017,538,2.00
2EBLR9N8,Lajuana Vencill,GTX Basic,Conecom,Won,12/24/2017,12/26/2017,622,2.00
VDGA4KXA,Violet Mclelland,GTX Plus Basic,Bluth Company,Won,12/24/2017,12/30/2017,1093,6.00
6WCNNK5J,Maureen Marcano,GTXPro,Hottechi,Won,12/26/2017,12/29/2017,4433,3.00
YJTQSZ9D,Gladys Colclough,GTX Plus Basic,Inity,Won,12/27/2017,12/30/2017,1052,3.00
RB8GDYFY,Gladys Colclough,MG Special,Betatech,Won,12/27/2017,12/29/2017,67,2.00
6CWZFOHJ,Anna Snelling,GTX Basic,Green-Plus,Prospecting,12/31/2017,12/31/2017,0,0.00
3LCLVRVV,Anna Snelling,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
YIU1B39V,Anna Snelling,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
8E0VRCLW,Anna Snelling,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
G99CS23F,Anna Snelling,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
XRJ54GNR,Anna Snelling,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
GR9S7VHI,Anna Snelling,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
Q9UWOC28,Anna Snelling,GTX Plus Basic,Plusstrip,Prospecting,12/31/2017,12/31/2017,0,0.00
YL29KX3L,Anna Snelling,GTX Plus Basic,Zumgoity,Prospecting,12/31/2017,12/31/2017,0,0.00
OJDZN6UK,Anna Snelling,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
OM60BJ4S,Anna Snelling,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
9PDR4X2R,Anna Snelling,GTX Plus Pro,Hatfan,Prospecting,12/31/2017,12/31/2017,0,0.00
9P9ISECL,Anna Snelling,GTX Plus Pro,Sumace,Prospecting,12/31/2017,12/31/2017,0,0.00
0D8Y5JA0,Anna Snelling,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
GNN53C6D,Anna Snelling,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
6KHIXTAD,Anna Snelling,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
5C59O9GU,Anna Snelling,MG Special,Conecom,Prospecting,12/31/2017,12/31/2017,0,0.00
ZQRBJVZF,Anna Snelling,MG Special,Dontechi,Prospecting,12/31/2017,12/31/2017,0,0.00
I93XL6Q9,Anna Snelling,MG Special,Finhigh,Prospecting,12/31/2017,12/31/2017,0,0.00
UMD1BA4S,Anna Snelling,MG Special,Ganjaflex,Prospecting,12/31/2017,12/31/2017,0,0.00
E6DGJSDW,Anna Snelling,MG Special,Green-Plus,Prospecting,12/31/2017,12/31/2017,0,0.00
JHNDPI2N,Anna Snelling,MG Special,J-Texon,Prospecting,12/31/2017,12/31/2017,0,0.00
GI94RTL5,Anna Snelling,MG Special,Labdrill,Prospecting,12/31/2017,12/31/2017,0,0.00
10ALJD82,Anna Snelling,MG Special,Nam-zim,Prospecting,12/31/2017,12/31/2017,0,0.00
Z89NKUC7,Anna Snelling,MG Special,Plussunin,Prospecting,12/31/2017,12/31/2017,0,0.00
47P0HBNM,Anna Snelling,MG Special,Plussunin,Prospecting,12/31/2017,12/31/2017,0,0.00
4H8GZ075,Anna Snelling,MG Special,Scotfind,Prospecting,12/31/2017,12/31/2017,0,0.00
UDAUS3DF,Anna Snelling,MG Special,Sonron,Prospecting,12/31/2017,12/31/2017,0,0.00
F4W7Z1UU,Anna Snelling,MG Special,Vehement Capital Partners,Prospecting,12/31/2017,12/31/2017,0,0.00
DW5BQ220,Anna Snelling,MG Special,Zoomit,Prospecting,12/31/2017,12/31/2017,0,0.00
4ENCEYPG,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
EU4DPJGN,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
426EL41A,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
OXKLRULK,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
D3ZJX20X,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
V9JDJ861,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
DYXD1AXO,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
JSTHYUCD,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
JC7DDV56,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
ASDR6QEZ,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
5ELMZN3E,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
7Q90C2VN,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
ZIMT5RQ2,Anna Snelling,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
WTD6O2OR,Anna Snelling,MG Advanced,Betasoloin,Prospecting,12/31/2017,12/31/2017,0,0.00
OEG8QG42,Anna Snelling,MG Advanced,Bioplex,Prospecting,12/31/2017,12/31/2017,0,0.00
BG0BLC6S,Anna Snelling,MG Advanced,Fasehatice,Prospecting,12/31/2017,12/31/2017,0,0.00
5Q2BX622,Anna Snelling,MG Advanced,Inity,Prospecting,12/31/2017,12/31/2017,0,0.00
RSY2XLKK,Anna Snelling,MG Advanced,Streethex,Prospecting,12/31/2017,12/31/2017,0,0.00
FEEOZHT8,Anna Snelling,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
D382N39B,Anna Snelling,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
YYUJ1DCF,Anna Snelling,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
OH0HJ6KK,Anna Snelling,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
5TGQL49J,Anna Snelling,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
Y7WAFW9D,Anna Snelling,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
I8NC3RFB,Anna Snelling,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
38K5251H,Cecily Lampkin,GTX Basic,Fasehatice,Prospecting,12/31/2017,12/31/2017,0,0.00
QR63ME8L,Cecily Lampkin,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
I79B9KJ2,Cecily Lampkin,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
LABZ0UGB,Cecily Lampkin,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
3R4W7ZVY,Cecily Lampkin,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
2SZX9B7J,Cecily Lampkin,GTX Plus Pro,Sunnamplex,Prospecting,12/31/2017,12/31/2017,0,0.00
0ZG6U7MQ,Cecily Lampkin,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
KQPNPH8A,Cecily Lampkin,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
SGI0VM1F,Cecily Lampkin,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
DS5HZHDA,Cecily Lampkin,MG Special,Betatech,Prospecting,12/31/2017,12/31/2017,0,0.00
TLZGG7G5,Cecily Lampkin,MG Special,Conecom,Prospecting,12/31/2017,12/31/2017,0,0.00
8NI8O26G,Cecily Lampkin,MG Special,Goodsilron,Prospecting,12/31/2017,12/31/2017,0,0.00
9BM1CGBV,Cecily Lampkin,MG Special,Sumace,Prospecting,12/31/2017,12/31/2017,0,0.00
GSBUIL1E,Cecily Lampkin,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
9F9NDO41,Cecily Lampkin,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
IAV71BEX,Cecily Lampkin,MG Advanced,Singletechno,Prospecting,12/31/2017,12/31/2017,0,0.00
SJE81OUR,Cecily Lampkin,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
R0MBBXL8,Cecily Lampkin,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
NR2EDMKC,Cecily Lampkin,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
SU8FTFLS,Cecily Lampkin,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
61GDYW9T,Cecily Lampkin,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
TFCQZ28G,Cecily Lampkin,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
IXW68X6Z,Cecily Lampkin,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
F77XD7IZ,Cecily Lampkin,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
LEJWV2Y5,Darcel Schlecht,GTX Basic,Donquadtech,Prospecting,12/31/2017,12/31/2017,0,0.00
CAONNFXN,Darcel Schlecht,GTX Basic,Kinnamplus,Prospecting,12/31/2017,12/31/2017,0,0.00
R8V3ALA8,Darcel Schlecht,GTX Basic,Konmatfix,Prospecting,12/31/2017,12/31/2017,0,0.00
CPEYUW7V,Darcel Schlecht,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
5ZATE1WV,Darcel Schlecht,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
R1HFBU5H,Darcel Schlecht,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
03P9VXWG,Darcel Schlecht,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
RMJG8OS2,Darcel Schlecht,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
9L0WKMJ2,Darcel Schlecht,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
VAM56BG4,Darcel Schlecht,GTX Plus Basic,Acme Corporation,Prospecting,12/31/2017,12/31/2017,0,0.00
ZTCQWF53,Darcel Schlecht,GTX Plus Basic,Faxquote,Prospecting,12/31/2017,12/31/2017,0,0.00
LKDSEQ2Q,Darcel Schlecht,GTX Plus Basic,Yearin,Prospecting,12/31/2017,12/31/2017,0,0.00
I2LEEFAM,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
1LWG4COF,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
FEL7FQQG,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
0TQP0E65,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
P95E1DOX,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
JCRT0QHO,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
MTGV7WOM,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
IEMOIN3K,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
XTXMQMRC,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
OQX98BBL,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
RH0FJYPZ,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
HD6YD6P9,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
64OXRCSR,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
EG3X1ACF,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
TJ64MOUR,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
FY0SHNZY,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
V2V69I86,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
OAECXU4A,Darcel Schlecht,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
XETF5BVH,Darcel Schlecht,GTX Plus Pro,Finjob,Prospecting,12/31/2017,12/31/2017,0,0.00
FU2PQZR4,Darcel Schlecht,GTX Plus Pro,Green-Plus,Prospecting,12/31/2017,12/31/2017,0,0.00
CVMNBKGH,Darcel Schlecht,GTX Plus Pro,Hatfan,Prospecting,12/31/2017,12/31/2017,0,0.00
LZW4N9KF,Darcel Schlecht,GTX Plus Pro,Zathunicon,Prospecting,12/31/2017,12/31/2017,0,0.00
A4TA5P1B,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
KIKV29M0,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
PCXGIH9X,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
ODSFN0YA,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
6RQUXORL,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
74LCNGIK,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
28EJ0L9T,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
UH9TR8Y1,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
JVXGG70X,Darcel Schlecht,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
SYP74C5W,Darcel Schlecht,GTXPro,Bioholding,Prospecting,12/31/2017,12/31/2017,0,0.00
R0Q5BZ9Y,Darcel Schlecht,GTXPro,Blackzim,Prospecting,12/31/2017,12/31/2017,0,0.00
OT0GOR3I,Darcel Schlecht,GTXPro,Bluth Company,Prospecting,12/31/2017,12/31/2017,0,0.00
6RN7I8ZF,Darcel Schlecht,GTXPro,Condax,Prospecting,12/31/2017,12/31/2017,0,0.00
YBWUG6QP,Darcel Schlecht,GTXPro,Condax,Prospecting,12/31/2017,12/31/2017,0,0.00
8XE8GGIW,Darcel Schlecht,GTXPro,Donquadtech,Prospecting,12/31/2017,12/31/2017,0,0.00
IHKIAB1W,Darcel Schlecht,GTXPro,Dontechi,Prospecting,12/31/2017,12/31/2017,0,0.00
YKBJP191,Darcel Schlecht,GTXPro,Faxquote,Prospecting,12/31/2017,12/31/2017,0,0.00
P7UPCSTC,Darcel Schlecht,GTXPro,Faxquote,Prospecting,12/31/2017,12/31/2017,0,0.00
GEQ8IGKW,Darcel Schlecht,GTXPro,Finjob,Prospecting,12/31/2017,12/31/2017,0,0.00
EYR5E7LO,Darcel Schlecht,GTXPro,Initech,Prospecting,12/31/2017,12/31/2017,0,0.00
LO8L5ELD,Darcel Schlecht,GTXPro,Inity,Prospecting,12/31/2017,12/31/2017,0,0.00
S1U1RD6K,Darcel Schlecht,GTXPro,Iselectrics,Prospecting,12/31/2017,12/31/2017,0,0.00
R6HYAPR6,Darcel Schlecht,GTXPro,Opentech,Prospecting,12/31/2017,12/31/2017,0,0.00
A8NXNY0M,Darcel Schlecht,GTXPro,Plusstrip,Prospecting,12/31/2017,12/31/2017,0,0.00
4ROECHG6,Darcel Schlecht,GTXPro,Ron-tech,Prospecting,12/31/2017,12/31/2017,0,0.00
FVVATY89,Darcel Schlecht,GTXPro,Ron-tech,Prospecting,12/31/2017,12/31/2017,0,0.00
BV75OM0B,Darcel Schlecht,GTXPro,Rundofase,Prospecting,12/31/2017,12/31/2017,0,0.00
ZGTCQT1A,Darcel Schlecht,GTXPro,Rundofase,Prospecting,12/31/2017,12/31/2017,0,0.00
GR8JTX1T,Darcel Schlecht,GTXPro,Warephase,Prospecting,12/31/2017,12/31/2017,0,0.00
2IRZM0LB,Darcel Schlecht,GTXPro,Xx-zobam,Prospecting,12/31/2017,12/31/2017,0,0.00
99YRLZM0,Darcel Schlecht,GTXPro,Yearin,Prospecting,12/31/2017,12/31/2017,0,0.00
VJILDVVF,Darcel Schlecht,GTXPro,Zathunicon,Prospecting,12/31/2017,12/31/2017,0,0.00
A9DGDN56,Darcel Schlecht,GTXPro,Zencorporation,Prospecting,12/31/2017,12/31/2017,0,0.00
D01U08PR,Darcel Schlecht,GTXPro,Zumgoity,Prospecting,12/31/2017,12/31/2017,0,0.00
LFD1ZGJ8,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
4YJKB8EC,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
DIGG7U6M,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
VMXGBINH,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
N6BT2U29,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
T12MT0HL,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
HZVVOITE,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
P6Z4X54S,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
910NLQ80,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
8IPMP8NT,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
7YOJ4KU7,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
3K70RL7Q,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
DX1M0XF0,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
5MNF16D8,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
PES548QV,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
XGMTNND1,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
6R94B0SG,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
8JL58ECD,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
KO7JWXCT,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
FGSBCJSC,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
65SMA4OZ,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
537X47QY,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
D95K3R9N,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
51HOGHF0,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
PRUFERA6,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
NST2FEF3,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
BBV196A3,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
E4YR0OE6,Darcel Schlecht,GTXPro,,Prospecting,12/31/2017,12/31/2017,0,0.00
TR7WLH5Q,Darcel Schlecht,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
M64OQCC3,Darcel Schlecht,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
WR9CQB8E,Darcel Schlecht,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
TWWD62O3,Darcel Schlecht,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
7CZU8GS1,Darcel Schlecht,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
APXWBOOT,Darcel Schlecht,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
7N6AHU7C,Darcel Schlecht,MG Special,,Prospecting,12/31/2017,12/31/2017,0,0.00
EJUQOEY5,Darcel Schlecht,MG Advanced,Bubba Gump,Prospecting,12/31/2017,12/31/2017,0,0.00
9HA8VBAP,Darcel Schlecht,MG Advanced,Donquadtech,Prospecting,12/31/2017,12/31/2017,0,0.00
X4THRRSJ,Darcel Schlecht,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
3PN3YSPK,Darcel Schlecht,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
F6AOT0NK,Darcel Schlecht,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
YI92HVHO,Darcel Schlecht,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
39NJ6UC9,Darcel Schlecht,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
1XR36ESV,Darcel Schlecht,MG Advanced,,Prospecting,12/31/2017,12/31/2017,0,0.00
RJ21Q4HO,Gladys Colclough,GTX Basic,Hottechi,Prospecting,12/31/2017,12/31/2017,0,0.00
NSYCCHCJ,Gladys Colclough,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
ATOYVLLB,Gladys Colclough,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
0M4K6F8Q,Gladys Colclough,GTX Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
TLJWMKEO,Gladys Colclough,GTX Plus Basic,Iselectrics,Prospecting,12/31/2017,12/31/2017,0,0.00
NXJNQ3Z9,Gladys Colclough,GTX Plus Basic,Plexzap,Prospecting,12/31/2017,12/31/2017,0,0.00
HWKJ7TFJ,Gladys Colclough,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
Q62STRQQ,Gladys Colclough,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
9P9J2ANM,Gladys Colclough,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
OJWGRIXN,Gladys Colclough,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
EB393LSH,Gladys Colclough,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
566X0PLZ,Gladys Colclough,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
SFR7RG9V,Gladys Colclough,GTX Plus Basic,,Prospecting,12/31/2017,12/31/2017,0,0.00
9RGWSKNU,Gladys Colclough,GTX Plus Pro,Kan-code,Prospecting,12/31/2017,12/31/2017,0,0.00
49T7VKA7,Gladys Colclough,GTX Plus Pro,Plussunin,Prospecting,12/31/2017,12/31/2017,0,0.00
BTDY3DHP,Gladys Colclough,GTX Plus Pro,Vehement Capital Partners,Prospecting,12/31/2017,12/31/2017,0,0.00
UZ7DU3D9,Gladys Colclough,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
73CWPT9H,Gladys Colclough,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
B7KZYEII,Gladys Colclough,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
67CBAWHG,Gladys Colclough,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
2WTPSQTN,Gladys Colclough,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
V5PKXYWS,Gladys Colclough,GTX Plus Pro,,Prospecting,12/31/2017,12/31/2017,0,0.00
EJCPWP6V,Gladys Colclough,GTXPro,Bioholding,Prospecting,12/31/2017,12/31/2017,0,0.00
BJE7KCZ1,Gladys Colclough,GTXPro,Genco Pura Olive Oil Company,Prospecting,12/31/2017,12/31/2017,0,0.00
